HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Thu Sep 7 18:54:02 2017,22961,18546,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,18546,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,18546,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,18546,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,18546,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,18546,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 18:58:02 2017,22961,18786,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,18786,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,18786,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,18786,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,18786,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,18786,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 18:58:02 2017,22961,18786,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,18786,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,18786,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,18786,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,18786,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,18786,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:02:03 2017,22961,19027,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19027,17800,50,152,2700,17750,22961,18248,0,0,0,11,193,22961,19027,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,19027,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,19027,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,19027,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 19:02:03 2017,22961,19027,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19027,17800,50,152,2700,17750,22961,18248,0,0,0,11,193,22961,19027,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,19027,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,19027,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,19027,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 19:06:03 2017,22961,19267,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19267,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,19267,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,19267,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,19267,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,19267,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:06:03 2017,22961,19267,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19267,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,19267,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,19267,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,19267,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,19267,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:10:04 2017,22961,19508,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19508,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,19508,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,19508,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,19508,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,19508,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:10:04 2017,22961,19508,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19508,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,19508,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,19508,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,19508,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,19508,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:14:05 2017,22961,19749,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19749,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,19749,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,19749,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,19749,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,19749,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:14:05 2017,22961,19749,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19749,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,19749,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,19749,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,19749,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,19749,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:18:05 2017,22961,19989,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19989,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,19989,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,19989,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,19989,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,19989,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:18:05 2017,22961,19989,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,19989,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,19989,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,19989,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,19989,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,19989,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:22:06 2017,22961,20230,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,20230,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,20230,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,20230,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,20230,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,20230,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 19:22:06 2017,22961,20230,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,20230,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,20230,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,20230,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,20230,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,20230,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 19:26:07 2017,22961,20471,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,20471,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,20471,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,20471,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,20471,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,20471,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:26:07 2017,22961,20471,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,20471,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,20471,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,20471,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,20471,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,20471,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:30:07 2017,22961,20711,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,20711,17800,50,152,2700,17750,22961,18248,0,0,0,11,193,22961,20711,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,20711,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,20711,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,20711,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:30:07 2017,22961,20711,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,20711,17800,50,152,2700,17750,22961,18248,0,0,0,11,193,22961,20711,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,20711,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,20711,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,20711,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:34:08 2017,22961,20952,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,20952,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,20952,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,20952,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,20952,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,20952,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:34:08 2017,22961,20952,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,20952,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,20952,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,20952,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,20952,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,20952,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:38:08 2017,22961,21192,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,21192,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,21192,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,21192,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,21192,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,21192,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:38:08 2017,22961,21192,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,21192,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,21192,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,21192,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,21192,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,21192,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:42:09 2017,22961,21433,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,21433,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,21433,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,21433,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,21433,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,21433,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 19:42:09 2017,22961,21433,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,21433,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,21433,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,21433,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,21433,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,21433,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 19:46:10 2017,22961,21674,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,21674,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,21674,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,21674,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,21674,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,21674,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:46:10 2017,22961,21674,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,21674,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,21674,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,21674,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,21674,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,21674,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:50:10 2017,22961,21914,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,21914,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,21914,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,21914,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,21914,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,21914,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:50:10 2017,22961,21914,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,21914,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,21914,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,21914,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,21914,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,21914,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:54:11 2017,22961,22155,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,22155,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,22155,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,22155,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,22155,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,22155,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:54:11 2017,22961,22155,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,22155,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,22155,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,22155,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,22155,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,22155,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 19:58:12 2017,22961,22396,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,22396,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,22396,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,22396,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,22396,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,22396,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 19:58:12 2017,22961,22396,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,22396,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,22396,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,22396,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,22396,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,22396,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 20:02:12 2017,22961,22636,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,22636,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,22636,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,22636,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,22636,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,22636,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 20:02:12 2017,22961,22636,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,22636,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,22636,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,22636,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,22636,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,22636,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 20:06:13 2017,22961,22877,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,22877,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,22877,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,22877,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,22877,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,22877,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 20:06:13 2017,22961,22877,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,22877,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,22877,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,22877,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,22877,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,22877,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 20:10:14 2017,22961,23118,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,23118,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,23118,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,23118,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,23118,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,23118,17800,20,227,2700,17820,22961,18280,0,0,0,187,263,
Thu Sep 7 20:10:14 2017,22961,23118,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,23118,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,23118,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,23118,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,23118,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,23118,17800,20,227,2700,17820,22961,18280,0,0,0,187,263,
Thu Sep 7 20:14:14 2017,22961,23358,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,23358,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,23358,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,23358,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,23358,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,23358,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 20:14:14 2017,22961,23358,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,23358,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,23358,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,23358,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,23358,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,23358,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 20:18:15 2017,22961,23599,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,23599,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,23599,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,23599,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,23599,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,23599,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 20:18:15 2017,22961,23599,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,23599,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,23599,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,23599,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,23599,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,23599,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 20:22:16 2017,22961,23840,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,23840,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,23840,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,23840,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,23840,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,23840,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:22:16 2017,22961,23840,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,23840,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,23840,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,23840,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,23840,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,23840,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:26:16 2017,22961,24080,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,24080,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,24080,17800,30,219,2700,17770,22961,18250,0,0,0,187,269,22961,24080,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,24080,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,24080,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 20:26:16 2017,22961,24080,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,24080,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,24080,17800,30,219,2700,17770,22961,18250,0,0,0,187,269,22961,24080,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,24080,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,24080,17800,10,227,2700,17790,22961,18280,0,0,0,187,263,
Thu Sep 7 20:30:17 2017,22961,24321,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,24321,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,24321,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,24321,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,24321,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,24321,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:30:17 2017,22961,24321,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,24321,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,24321,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,24321,17800,0,119,2700,17800,22961,18263,0,0,0,82,152,22961,24321,17800,10,129,2700,17810,22961,18262,0,0,0,0,164,22961,24321,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:34:18 2017,22961,24562,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,24562,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,24562,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,24562,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,24562,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,24562,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:34:18 2017,22961,24562,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,24562,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,24562,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,24562,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,24562,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,24562,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:38:18 2017,22961,24802,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,24802,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,24802,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,24802,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,24802,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,24802,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 20:38:18 2017,22961,24802,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,24802,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,24802,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,24802,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,24802,17800,10,129,2700,17790,22961,18262,0,0,0,0,164,22961,24802,17800,10,227,2700,17810,22961,18280,0,0,0,187,263,
Thu Sep 7 20:42:19 2017,22961,25043,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,25043,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,25043,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,25043,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,25043,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,25043,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:42:19 2017,22961,25043,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,25043,17800,30,152,2700,17770,22961,18248,0,0,0,11,193,22961,25043,17800,40,219,2700,17760,22961,18250,0,0,0,187,269,22961,25043,17800,10,119,2700,17790,22961,18263,0,0,0,82,152,22961,25043,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,25043,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
Thu Sep 7 20:46:20 2017,22961,25284,430,2795,7299,150,200,550,200,50,2300,780,17800,5,0,22961,25284,17800,40,152,2700,17760,22961,18248,0,0,0,11,193,22961,25284,17800,50,219,2700,17750,22961,18250,0,0,0,187,269,22961,25284,17800,10,119,2700,17810,22961,18263,0,0,0,82,152,22961,25284,17800,0,129,2700,17800,22961,18262,0,0,0,0,164,22961,25284,17800,0,227,2700,17800,22961,18280,0,0,0,187,263,
