HUMAN DATE TIME,NODE TIME(SET),NODE TIME(SET),PITCH,LAT,LON,STRUCTURE HEIGHT,MODULE LENGTH,TIMEZONE,DEGREE DELTA,PWM DUTYCYCLE(%),VOLTAGE LIMIT,CURRENT LIMIT,NIGHT STOWINGANGLE,NUMBER OF ROWS,WIND,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED,TIMESTAMP(H),TIMESTAMP(L),EXPECTED ANGLE,ANGLE DIFFERENCE,ACTUATOR CURRENT,BATTERY VOLTAGE,TILT ANGLE,LAST ACTUATION TIME,LAST ACTUATION TIME,MANUAL MODE,ALARM CODE,CLEANNING STOWING,RESERVED,RESERVED
Tue Oct 10 12:50:54 2017,23004,29910,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,29910,18825,35,85,2900,18790,23004,29638,0,0,0,5,111,23004,29910,18825,2545,782,2900,21370,23000,46286,0,32,0,732,837,23004,29910,18825,45,64,2900,18780,23004,29768,0,0,0,35,99,23004,29910,18825,25,81,2900,18800,23004,29894,0,0,0,17,117,23004,29910,18825,75,125,2900,18750,23004,29775,0,0,0,5,164,
Tue Oct 10 12:50:54 2017,23004,29910,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,29910,18825,35,85,2900,18790,23004,29638,0,0,0,5,111,23004,29910,18825,2545,782,2900,21370,23000,46286,0,32,0,732,837,23004,29910,18825,45,64,2900,18780,23004,29768,0,0,0,35,99,23004,29910,18825,25,81,2900,18800,23004,29894,0,0,0,17,117,23004,29910,18825,75,125,2900,18750,23004,29775,0,0,0,5,164,
Tue Oct 10 12:54:55 2017,23004,30151,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,30151,18944,144,85,2800,18800,23004,29638,0,0,0,5,111,23004,30151,18944,2406,782,2800,21350,23000,46286,0,32,0,732,837,23004,30151,18944,174,64,2800,18770,23004,29768,0,0,0,35,99,23004,30151,18944,134,81,2800,18810,23004,29894,0,0,0,17,117,23004,30151,18944,6,108,2800,18950,23004,30149,0,0,0,76,140,
Tue Oct 10 12:54:55 2017,23004,30151,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,30151,18944,144,85,2800,18800,23004,29638,0,0,0,5,111,23004,30151,18944,2406,782,2800,21350,23000,46286,0,32,0,732,837,23004,30151,18944,174,64,2800,18770,23004,29768,0,0,0,35,99,23004,30151,18944,134,81,2800,18810,23004,29894,0,0,0,17,117,23004,30151,18944,6,108,2800,18950,23004,30149,0,0,0,76,140,
Tue Oct 10 12:58:55 2017,23004,30391,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,30391,19003,37,84,2900,19040,23004,30277,0,0,0,64,123,23004,30391,19003,2357,782,2900,21360,23000,46286,0,32,0,732,837,23004,30391,19003,3,62,2900,19000,23004,30284,0,0,0,35,99,23004,30391,19003,43,74,2900,18960,23004,30281,0,0,0,17,99,23004,30391,19003,73,108,2900,18930,23004,30149,0,0,0,76,140,
Tue Oct 10 12:58:55 2017,23004,30391,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,30391,19003,37,84,2900,19040,23004,30277,0,0,0,64,123,23004,30391,19003,2357,782,2900,21360,23000,46286,0,32,0,732,837,23004,30391,19003,3,62,2900,19000,23004,30284,0,0,0,35,99,23004,30391,19003,43,74,2900,18960,23004,30281,0,0,0,17,99,23004,30391,19003,73,108,2900,18930,23004,30149,0,0,0,76,140,
Tue Oct 10 13:02:55 2017,23004,30631,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,30631,19122,82,84,2900,19040,23004,30277,0,0,0,64,123,23004,30631,19122,2238,782,2900,21360,23000,46286,0,32,0,732,837,23004,30631,19122,122,62,2900,19000,23004,30284,0,0,0,35,99,23004,30631,19122,162,74,2900,18960,23004,30281,0,0,0,17,99,23004,30631,19122,12,90,2900,19110,23004,30535,0,0,0,64,117,
Tue Oct 10 13:02:55 2017,23004,30631,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,30631,19122,82,84,2900,19040,23004,30277,0,0,0,64,123,23004,30631,19122,2238,782,2900,21360,23000,46286,0,32,0,732,837,23004,30631,19122,122,62,2900,19000,23004,30284,0,0,0,35,99,23004,30631,19122,162,74,2900,18960,23004,30281,0,0,0,17,99,23004,30631,19122,12,90,2900,19110,23004,30535,0,0,0,64,117,
Tue Oct 10 13:02:55 2017,23004,30631,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,30631,19122,82,84,2900,19040,23004,30277,0,0,0,64,123,23004,30631,19122,2238,782,2900,21360,23000,46286,0,32,0,732,837,23004,30631,19122,122,62,2900,19000,23004,30284,0,0,0,35,99,23004,30631,19122,162,74,2900,18960,23004,30281,0,0,0,17,99,23004,30631,19122,12,90,2900,19110,23004,30535,0,0,0,64,117,
Tue Oct 10 13:02:55 2017,23004,30631,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,30631,19122,82,84,2900,19040,23004,30277,0,0,0,64,123,23004,30631,19122,2238,782,2900,21360,23000,46286,0,32,0,732,837,23004,30631,19122,122,62,2900,19000,23004,30284,0,0,0,35,99,23004,30631,19122,162,74,2900,18960,23004,30281,0,0,0,17,99,23004,30631,19122,12,90,2900,19110,23004,30535,0,0,0,64,117,
Tue Oct 10 13:10:55 2017,23004,31111,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,31111,19389,69,59,2900,19320,23004,30789,0,0,0,35,82,23004,31111,19389,1961,782,2900,21350,23000,46286,0,32,0,732,837,23004,31111,19389,169,58,2900,19220,23004,30662,0,0,0,29,87,23004,31111,19389,179,58,2900,19210,23004,30663,0,0,0,29,87,23004,31111,19389,69,79,2900,19320,23004,30918,0,0,0,0,128,
Tue Oct 10 13:10:55 2017,23004,31111,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,31111,19389,69,59,2900,19320,23004,30789,0,0,0,35,82,23004,31111,19389,1961,782,2900,21350,23000,46286,0,32,0,732,837,23004,31111,19389,169,58,2900,19220,23004,30662,0,0,0,29,87,23004,31111,19389,179,58,2900,19210,23004,30663,0,0,0,29,87,23004,31111,19389,69,79,2900,19320,23004,30918,0,0,0,0,128,
Tue Oct 10 13:14:55 2017,23004,31351,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,31351,19508,158,59,2800,19350,23004,30789,0,0,0,35,82,23004,31351,19508,1842,782,2800,21350,23000,46286,0,32,0,732,837,23004,31351,19508,38,50,2800,19470,23004,31174,0,0,0,17,93,23004,31351,19508,68,60,2800,19440,23004,31173,0,0,0,35,87,23004,31351,19508,168,79,2800,19340,23004,30918,0,0,0,0,128,
Tue Oct 10 13:14:55 2017,23004,31351,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,31351,19508,158,59,2800,19350,23004,30789,0,0,0,35,82,23004,31351,19508,1842,782,2800,21350,23000,46286,0,32,0,732,837,23004,31351,19508,38,50,2800,19470,23004,31174,0,0,0,17,93,23004,31351,19508,68,60,2800,19440,23004,31173,0,0,0,35,87,23004,31351,19508,168,79,2800,19340,23004,30918,0,0,0,0,128,
Tue Oct 10 13:18:56 2017,23004,31592,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,31592,19656,6,58,2800,19650,23004,31428,0,0,0,41,76,23004,31592,19656,1714,782,2800,21370,23000,46286,0,32,0,732,837,23004,31592,19656,176,50,2800,19480,23004,31174,0,0,0,17,93,23004,31592,19656,54,48,2800,19710,23004,31559,0,0,0,5,76,23004,31592,19656,76,80,2800,19580,23004,31435,0,0,0,46,111,
Tue Oct 10 13:18:56 2017,23004,31592,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,31592,19656,6,58,2800,19650,23004,31428,0,0,0,41,76,23004,31592,19656,1714,782,2800,21370,23000,46286,0,32,0,732,837,23004,31592,19656,176,50,2800,19480,23004,31174,0,0,0,17,93,23004,31592,19656,54,48,2800,19710,23004,31559,0,0,0,5,76,23004,31592,19656,76,80,2800,19580,23004,31435,0,0,0,46,111,
Tue Oct 10 13:22:56 2017,23004,31832,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,31832,19774,84,58,2800,19690,23004,31428,0,0,0,41,76,23004,31832,19774,1586,782,2800,21360,23000,46286,0,32,0,732,837,23004,31832,19774,64,49,2800,19710,23004,31686,0,0,0,23,76,23004,31832,19774,34,48,2800,19740,23004,31559,0,0,0,5,76,23004,31832,19774,24,65,2800,19750,23004,31822,0,0,0,41,93,
Tue Oct 10 13:22:56 2017,23004,31832,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,31832,19774,84,58,2800,19690,23004,31428,0,0,0,41,76,23004,31832,19774,1586,782,2800,21360,23000,46286,0,32,0,732,837,23004,31832,19774,64,49,2800,19710,23004,31686,0,0,0,23,76,23004,31832,19774,34,48,2800,19740,23004,31559,0,0,0,5,76,23004,31832,19774,24,65,2800,19750,23004,31822,0,0,0,41,93,
Tue Oct 10 13:26:56 2017,23004,32072,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,32072,19891,39,48,2900,19930,23004,32068,0,0,0,0,76,23004,32072,19891,1469,782,2900,21360,23000,46286,0,32,0,732,837,23004,32072,19891,171,49,2900,19720,23004,31686,0,0,0,23,76,23004,32072,19891,161,48,2900,19730,23004,31559,0,0,0,5,76,23004,32072,19891,111,65,2900,19780,23004,31822,0,0,0,41,93,
Tue Oct 10 13:26:56 2017,23004,32072,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,32072,19891,39,48,2900,19930,23004,32068,0,0,0,0,76,23004,32072,19891,1469,782,2900,21360,23000,46286,0,32,0,732,837,23004,32072,19891,171,49,2900,19720,23004,31686,0,0,0,23,76,23004,32072,19891,161,48,2900,19730,23004,31559,0,0,0,5,76,23004,32072,19891,111,65,2900,19780,23004,31822,0,0,0,41,93,
Tue Oct 10 13:30:56 2017,23004,32312,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,32312,19950,10,48,2900,19940,23004,32068,0,0,0,0,76,23004,32312,19950,1400,782,2900,21350,23000,46286,0,32,0,732,837,23004,32312,19950,40,51,2900,19990,23004,32199,0,0,0,17,82,23004,32312,19950,30,35,2900,19980,23004,32198,0,0,0,11,76,23004,32312,19950,10,60,2900,19940,23004,32210,0,0,0,41,93,
Tue Oct 10 13:30:56 2017,23004,32312,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,32312,19950,10,48,2900,19940,23004,32068,0,0,0,0,76,23004,32312,19950,1400,782,2900,21350,23000,46286,0,32,0,732,837,23004,32312,19950,40,51,2900,19990,23004,32199,0,0,0,17,82,23004,32312,19950,30,35,2900,19980,23004,32198,0,0,0,11,76,23004,32312,19950,10,60,2900,19940,23004,32210,0,0,0,41,93,
Tue Oct 10 13:34:56 2017,23004,32552,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,32552,20067,117,48,2900,19950,23004,32068,0,0,0,0,76,23004,32552,20067,1303,782,2900,21370,23000,46286,0,32,0,732,837,23004,32552,20067,97,51,2900,19970,23004,32199,0,0,0,17,82,23004,32552,20067,77,35,2900,19990,23004,32198,0,0,0,11,76,23004,32552,20067,107,60,2900,19960,23004,32210,0,0,0,41,93,
Tue Oct 10 13:34:56 2017,23004,32552,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,32552,20067,117,48,2900,19950,23004,32068,0,0,0,0,76,23004,32552,20067,1303,782,2900,21370,23000,46286,0,32,0,732,837,23004,32552,20067,97,51,2900,19970,23004,32199,0,0,0,17,82,23004,32552,20067,77,35,2900,19990,23004,32198,0,0,0,11,76,23004,32552,20067,107,60,2900,19960,23004,32210,0,0,0,41,93,
Tue Oct 10 13:38:57 2017,23004,32793,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,32793,20213,47,48,2900,20260,23004,32581,0,0,0,23,70,23004,32793,20213,1147,782,2900,21360,23000,46286,0,32,0,732,837,23004,32793,20213,27,54,2900,20240,23004,32711,0,0,0,23,87,23004,32793,20213,13,53,2900,20200,23004,32708,0,0,0,11,76,23004,32793,20213,93,80,2900,20120,23004,32604,0,0,0,17,105,
Tue Oct 10 13:38:57 2017,23004,32793,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,32793,20213,47,48,2900,20260,23004,32581,0,0,0,23,70,23004,32793,20213,1147,782,2900,21360,23000,46286,0,32,0,732,837,23004,32793,20213,27,54,2900,20240,23004,32711,0,0,0,23,87,23004,32793,20213,13,53,2900,20200,23004,32708,0,0,0,11,76,23004,32793,20213,93,80,2900,20120,23004,32604,0,0,0,17,105,
Tue Oct 10 13:42:57 2017,23004,33033,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33033,20329,69,48,2900,20260,23004,32581,0,0,0,23,70,23004,33033,20329,1041,782,2900,21370,23000,46286,0,32,0,732,837,23004,33033,20329,79,54,2900,20250,23004,32711,0,0,0,23,87,23004,33033,20329,119,53,2900,20210,23004,32708,0,0,0,11,76,23004,33033,20329,19,80,2900,20310,23004,32965,0,0,0,5,123,
Tue Oct 10 13:42:57 2017,23004,33033,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33033,20329,69,48,2900,20260,23004,32581,0,0,0,23,70,23004,33033,20329,1041,782,2900,21370,23000,46286,0,32,0,732,837,23004,33033,20329,79,54,2900,20250,23004,32711,0,0,0,23,87,23004,33033,20329,119,53,2900,20210,23004,32708,0,0,0,11,76,23004,33033,20329,19,80,2900,20310,23004,32965,0,0,0,5,123,
Tue Oct 10 13:46:57 2017,23004,33273,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33273,20445,185,48,2800,20260,23004,32581,0,0,0,23,70,23004,33273,20445,935,782,2800,21380,23000,46286,0,32,0,732,837,23004,33273,20445,45,47,2800,20400,23004,33220,0,0,0,23,76,23004,33273,20445,35,51,2800,20480,23004,33222,0,0,0,29,82,23004,33273,20445,135,80,2800,20310,23004,32965,0,0,0,5,123,
Tue Oct 10 13:46:57 2017,23004,33273,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33273,20445,185,48,2800,20260,23004,32581,0,0,0,23,70,23004,33273,20445,935,782,2800,21380,23000,46286,0,32,0,732,837,23004,33273,20445,45,47,2800,20400,23004,33220,0,0,0,23,76,23004,33273,20445,35,51,2800,20480,23004,33222,0,0,0,29,82,23004,33273,20445,135,80,2800,20310,23004,32965,0,0,0,5,123,
Tue Oct 10 13:50:57 2017,23004,33513,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33513,20589,109,57,2800,20480,23004,33283,0,0,0,0,76,23004,33513,20589,771,782,2800,21360,23000,46286,0,32,0,732,837,23004,33513,20589,189,47,2800,20400,23004,33220,0,0,0,23,76,23004,33513,20589,109,51,2800,20480,23004,33222,0,0,0,29,82,23004,33513,20589,49,87,2800,20540,23004,33478,0,0,0,52,117,
Tue Oct 10 13:50:57 2017,23004,33513,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33513,20589,109,57,2800,20480,23004,33283,0,0,0,0,76,23004,33513,20589,771,782,2800,21360,23000,46286,0,32,0,732,837,23004,33513,20589,189,47,2800,20400,23004,33220,0,0,0,23,76,23004,33513,20589,109,51,2800,20480,23004,33222,0,0,0,29,82,23004,33513,20589,49,87,2800,20540,23004,33478,0,0,0,52,117,
Tue Oct 10 13:54:57 2017,23004,33753,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33753,20704,56,57,2800,20760,23004,33731,0,0,0,29,76,23004,33753,20704,666,782,2800,21370,23000,46286,0,32,0,732,837,23004,33753,20704,124,42,2800,20580,23004,33564,0,0,0,23,82,23004,33753,20704,26,52,2800,20730,23004,33737,0,0,0,29,82,23004,33753,20704,164,87,2800,20540,23004,33478,0,0,0,52,117,
Tue Oct 10 13:54:57 2017,23004,33753,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33753,20704,56,57,2800,20760,23004,33731,0,0,0,29,76,23004,33753,20704,666,782,2800,21370,23000,46286,0,32,0,732,837,23004,33753,20704,124,42,2800,20580,23004,33564,0,0,0,23,82,23004,33753,20704,26,52,2800,20730,23004,33737,0,0,0,29,82,23004,33753,20704,164,87,2800,20540,23004,33478,0,0,0,52,117,
Tue Oct 10 13:58:57 2017,23004,33993,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33993,20818,28,57,2800,20790,23004,33731,0,0,0,29,76,23004,33993,20818,542,782,2800,21360,23000,46286,0,32,0,732,837,23004,33993,20818,8,43,2800,20810,23004,33989,0,0,0,17,70,23004,33993,20818,98,52,2800,20720,23004,33737,0,0,0,29,82,23004,33993,20818,78,96,2800,20740,23004,33862,0,0,0,58,128,
Tue Oct 10 13:58:57 2017,23004,33993,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,33993,20818,28,57,2800,20790,23004,33731,0,0,0,29,76,23004,33993,20818,542,782,2800,21360,23000,46286,0,32,0,732,837,23004,33993,20818,8,43,2800,20810,23004,33989,0,0,0,17,70,23004,33993,20818,98,52,2800,20720,23004,33737,0,0,0,29,82,23004,33993,20818,78,96,2800,20740,23004,33862,0,0,0,58,128,
Tue Oct 10 14:02:57 2017,23004,34233,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,34233,20875,135,57,2900,20740,23004,33731,0,0,0,29,76,23004,34233,20875,505,782,2900,21380,23000,46286,0,32,0,732,837,23004,34233,20875,75,43,2900,20800,23004,33989,0,0,0,17,70,23004,34233,20875,155,52,2900,20720,23004,33737,0,0,0,29,82,23004,34233,20875,135,96,2900,20740,23004,33862,0,0,0,58,128,
Tue Oct 10 14:02:57 2017,23004,34233,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,34233,20875,135,57,2900,20740,23004,33731,0,0,0,29,76,23004,34233,20875,505,782,2900,21380,23000,46286,0,32,0,732,837,23004,34233,20875,75,43,2900,20800,23004,33989,0,0,0,17,70,23004,34233,20875,155,52,2900,20720,23004,33737,0,0,0,29,82,23004,34233,20875,135,96,2900,20740,23004,33862,0,0,0,58,128,
Tue Oct 10 14:06:57 2017,23004,34473,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,34473,20989,51,50,2800,21040,23004,34250,0,0,0,5,70,23004,34473,20989,371,782,2800,21360,23000,46286,0,32,0,732,837,23004,34473,20989,179,43,2800,20810,23004,33989,0,0,0,17,70,23004,34473,20989,39,62,2800,20950,23004,34246,0,0,0,29,82,23004,34473,20989,9,110,2800,20980,23004,34375,0,0,0,11,146,
Tue Oct 10 14:06:57 2017,23004,34473,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,34473,20989,51,50,2800,21040,23004,34250,0,0,0,5,70,23004,34473,20989,371,782,2800,21360,23000,46286,0,32,0,732,837,23004,34473,20989,179,43,2800,20810,23004,33989,0,0,0,17,70,23004,34473,20989,39,62,2800,20950,23004,34246,0,0,0,29,82,23004,34473,20989,9,110,2800,20980,23004,34375,0,0,0,11,146,
Tue Oct 10 14:10:57 2017,23004,34713,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,34713,21130,90,50,2800,21040,23004,34250,0,0,0,5,70,23004,34713,21130,240,782,2800,21370,23000,46286,0,32,0,732,837,23004,34713,21130,90,64,2800,21040,23004,34501,0,0,0,17,93,23004,34713,21130,170,62,2800,20960,23004,34246,0,0,0,29,82,23004,34713,21130,130,110,2800,21000,23004,34375,0,0,0,11,146,
Tue Oct 10 14:10:57 2017,23004,34713,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,34713,21130,90,50,2800,21040,23004,34250,0,0,0,5,70,23004,34713,21130,240,782,2800,21370,23000,46286,0,32,0,732,837,23004,34713,21130,90,64,2800,21040,23004,34501,0,0,0,17,93,23004,34713,21130,170,62,2800,20960,23004,34246,0,0,0,29,82,23004,34713,21130,130,110,2800,21000,23004,34375,0,0,0,11,146,
Tue Oct 10 14:14:57 2017,23004,34953,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,34953,21242,58,49,2800,21300,23004,34892,0,0,0,35,70,23004,34953,21242,138,782,2800,21380,23000,46286,0,32,0,732,837,23004,34953,21242,48,50,2800,21290,23004,34887,0,0,0,17,76,23004,34953,21242,22,47,2800,21220,23004,34758,0,0,0,23,76,23004,34953,21242,102,109,2800,21140,23004,34762,0,0,0,87,146,
Tue Oct 10 14:14:57 2017,23004,34953,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,34953,21242,58,49,2800,21300,23004,34892,0,0,0,35,70,23004,34953,21242,138,782,2800,21380,23000,46286,0,32,0,732,837,23004,34953,21242,48,50,2800,21290,23004,34887,0,0,0,17,76,23004,34953,21242,22,47,2800,21220,23004,34758,0,0,0,23,76,23004,34953,21242,102,109,2800,21140,23004,34762,0,0,0,87,146,
Tue Oct 10 14:18:58 2017,23004,35194,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35194,21354,54,49,2800,21300,23004,34892,0,0,0,35,70,23004,35194,21354,6,782,2800,21360,23000,46286,0,32,0,732,837,23004,35194,21354,74,50,2800,21280,23004,34887,0,0,0,17,76,23004,35194,21354,134,47,2800,21220,23004,34758,0,0,0,23,76,23004,35194,21354,16,124,2800,21370,23004,35143,0,0,0,11,164,
Tue Oct 10 14:18:58 2017,23004,35194,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35194,21354,54,49,2800,21300,23004,34892,0,0,0,35,70,23004,35194,21354,6,782,2800,21360,23000,46286,0,32,0,732,837,23004,35194,21354,74,50,2800,21280,23004,34887,0,0,0,17,76,23004,35194,21354,134,47,2800,21220,23004,34758,0,0,0,23,76,23004,35194,21354,16,124,2800,21370,23004,35143,0,0,0,11,164,
Tue Oct 10 14:22:58 2017,23004,35434,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35434,21493,87,65,2800,21580,23004,35401,0,0,0,0,82,23004,35434,21493,133,782,2800,21360,23000,46286,0,32,0,732,837,23004,35434,21493,17,60,2800,21510,23004,35397,0,0,0,35,87,23004,35434,21493,63,47,2800,21430,23004,35268,0,0,0,29,76,23004,35434,21493,103,124,2800,21390,23004,35143,0,0,0,11,164,
Tue Oct 10 14:22:58 2017,23004,35434,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35434,21493,87,65,2800,21580,23004,35401,0,0,0,0,82,23004,35434,21493,133,782,2800,21360,23000,46286,0,32,0,732,837,23004,35434,21493,17,60,2800,21510,23004,35397,0,0,0,35,87,23004,35434,21493,63,47,2800,21430,23004,35268,0,0,0,29,76,23004,35434,21493,103,124,2800,21390,23004,35143,0,0,0,11,164,
Tue Oct 10 14:26:58 2017,23004,35674,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35674,21604,34,65,2800,21570,23004,35401,0,0,0,0,82,23004,35674,21604,234,782,2800,21370,23000,46286,0,32,0,732,837,23004,35674,21604,104,60,2800,21500,23004,35397,0,0,0,35,87,23004,35674,21604,184,47,2800,21420,23004,35268,0,0,0,29,76,23004,35674,21604,6,129,2800,21610,23004,35655,0,0,0,17,164,
Tue Oct 10 14:26:58 2017,23004,35674,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35674,21604,34,65,2800,21570,23004,35401,0,0,0,0,82,23004,35674,21604,234,782,2800,21370,23000,46286,0,32,0,732,837,23004,35674,21604,104,60,2800,21500,23004,35397,0,0,0,35,87,23004,35674,21604,184,47,2800,21420,23004,35268,0,0,0,29,76,23004,35674,21604,6,129,2800,21610,23004,35655,0,0,0,17,164,
Tue Oct 10 14:30:58 2017,23004,35914,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35914,21714,144,65,2800,21570,23004,35401,0,0,0,0,82,23004,35914,21714,354,782,2800,21360,23000,46286,0,32,0,732,837,23004,35914,21714,46,65,2800,21760,23004,35910,0,0,0,29,99,23004,35914,21714,14,48,2800,21700,23004,35781,0,0,0,5,82,23004,35914,21714,94,129,2800,21620,23004,35655,0,0,0,17,164,
Tue Oct 10 14:30:58 2017,23004,35914,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35914,21714,144,65,2800,21570,23004,35401,0,0,0,0,82,23004,35914,21714,354,782,2800,21360,23000,46286,0,32,0,732,837,23004,35914,21714,46,65,2800,21760,23004,35910,0,0,0,29,99,23004,35914,21714,14,48,2800,21700,23004,35781,0,0,0,5,82,23004,35914,21714,94,129,2800,21620,23004,35655,0,0,0,17,164,
Tue Oct 10 14:30:58 2017,23004,35914,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35914,21714,144,65,2800,21570,23004,35401,0,0,0,0,82,23004,35914,21714,354,782,2800,21360,23000,46286,0,32,0,732,837,23004,35914,21714,46,65,2800,21760,23004,35910,0,0,0,29,99,23004,35914,21714,14,48,2800,21700,23004,35781,0,0,0,5,82,23004,35914,21714,94,129,2800,21620,23004,35655,0,0,0,17,164,
Tue Oct 10 14:30:58 2017,23004,35914,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,35914,21714,144,65,2800,21570,23004,35401,0,0,0,0,82,23004,35914,21714,354,782,2800,21360,23000,46286,0,32,0,732,837,23004,35914,21714,46,65,2800,21760,23004,35910,0,0,0,29,99,23004,35914,21714,14,48,2800,21700,23004,35781,0,0,0,5,82,23004,35914,21714,94,129,2800,21620,23004,35655,0,0,0,17,164,
Tue Oct 10 14:38:58 2017,23004,36394,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,36394,21878,2,61,2900,21880,23004,36165,0,0,0,46,76,23004,36394,21878,508,782,2900,21370,23000,46286,0,32,0,732,837,23004,36394,21878,128,65,2900,21750,23004,35910,0,0,0,29,99,23004,36394,21878,198,48,2900,21680,23004,35781,0,0,0,5,82,23004,36394,21878,2,132,2900,21880,23004,36172,0,0,0,111,169,
Tue Oct 10 14:38:58 2017,23004,36394,460,2796,7299,150,200,550,200,101,2300,780,17800,5,0,23004,36394,21878,2,61,2900,21880,23004,36165,0,0,0,46,76,23004,36394,21878,508,782,2900,21370,23000,46286,0,32,0,732,837,23004,36394,21878,128,65,2900,21750,23004,35910,0,0,0,29,99,23004,36394,21878,198,48,2900,21680,23004,35781,0,0,0,5,82,23004,36394,21878,2,132,2900,21880,23004,36172,0,0,0,111,169,
